ID,Is_Lead
MJINQY9H,0.037408654
DYS8ANSN,0.042449526
HSFX8TCF,0.046045919
4RKJNGD9,0.038395995
UZYMEQKT,0.050495001
U76G8RZ4,0.055704607
JTZQ5LWJ,0.85627229
XTNYEGAM,0.00858351
W3YJXDXW,0.080443715
A5YSKLG8,0.038110358
43N34NPZ,0.046458353
3Z6VN6U4,0.846795411
FYWMSXHN,0.024543969
NXSKWQSE,0.025785878
VGVXMG5J,0.511620632
FMUY2WAV,0.460492877
DUBH3XYT,0.897499343
VUE925QL,0.286017992
ULDRTVIR,0.173825193
FDRVQHQ8,0.038779572
YKCCEV3V,0.366971515
FPKICD9H,0.492254487
3BWHGSUR,0.055161681
QZDD9NCN,0.221513125
KCLAU4HU,0.229694849
NPALZ9WB,0.037957523
BUXUFG5W,0.845119421
B4WPTX2G,0.041150655
4JWKNVEA,0.057766407
DX7BE6WH,0.823869823
RM9AVIWJ,0.858616227
GEWV9JQC,0.188320244
HOWEUTAZ,0.026677466
Q4NGHJYM,0.103527065
8WWIZ9SK,0.134867361
P8XFXRKS,0.062946956
JWS9BGTE,0.093719674
DVWPZ6UV,0.854315187
CAOBERW8,0.251061515
WK53QPXS,0.189908045
CLSJXUQQ,0.021909286
HAPI2BS7,0.023884748
PPAJQ5G7,0.122362768
VQFGTHGF,0.894053281
FJ6KZUUE,0.038476066
RDPLF9OY,0.904098298
DBM4NMNY,0.528833145
CWEKVOSC,0.214274105
UOJNDMRL,0.054851922
DNPCBKCE,0.272830043
SREMNTE4,0.042536047
64HYMBBG,0.020033338
EJEDFMR7,0.02051896
Z92FRQN8,0.027510885
UBSTZUHD,0.039768099
A89Y8KFP,0.378798829
CAXG9TKW,0.065524928
D4SWT2CD,0.40749098
MAFR6CUV,0.250302865
NWAEASJR,0.069591977
AU2TFRVY,0.030741886
PV8WABXP,0.172827511
KKEG2HHQ,0.044979314
DFPBFFHW,0.476737997
3W3ZZ9RY,0.453973031
NU2QYTVH,0.036106803
4NRRWFRP,0.021258608
7ZVUPFBU,0.477302869
G8V9NQOS,0.116700514
BBPFNXI5,0.064601239
JR22LZS9,0.039753945
QBY8QWFH,0.025388852
D94UH2XL,0.14263022
DXGKR6C5,0.084199325
LPWL72RB,0.452302827
G5W99DBW,0.160938468
BMMCYTX7,0.256421738
LVHNHPIT,0.048299329
KOXYZFPS,0.118272868
BQZEZK8I,0.047761271
5N7XBMRO,0.856156912
BEOSY7GU,0.039713404
MG8HFI9R,0.044221362
KKNKY2SN,0.039946289
5ZYTC2TG,0.295008472
WSDHKBTC,0.074286326
VCJISEZK,0.97543861
LQZSQKX4,0.145963169
S5CEUEV2,0.271824509
FWEJUHSY,0.863757575
FKUYMZAY,0.187403556
7AMWJKRC,0.042124184
BGPFQYZJ,0.533522144
8HTNWCN7,0.456261108
DTDE6GDY,0.079855242
ZOTOQUTJ,0.038620286
THESPGCG,0.036519214
NP7GTKAE,0.437502857
LKUVJRSC,0.830208745
HK7USWUK,0.046011109
5W2HYYKS,0.032079005
JYUUGJWM,0.046120221
YBWNBYEU,0.049213331
TBZ82UYV,0.843136714
467L9QEV,0.271439976
NFPFVW2L,0.854198192
AUQDAJCF,0.016391083
QGPIS69A,0.870431027
HGHPRJU9,0.185073862
MWABRB3H,0.042095549
SR9SCMJM,0.017517486
BIW84JEL,0.047896767
V8NB8UKN,0.343631289
7TUK864Q,0.383429743
ZUUNZZZQ,0.073063742
HBW5OZHX,0.44644777
GPIGBEES,0.027197037
7TQ6EE8S,0.08104636
P4YWCUKS,0.072400382
XZMYKSFZ,0.412653451
LFSZMI4V,0.026500275
GNC999XO,0.127287229
CRFQGMXV,0.041611612
E7RRDA2Z,0.40088661
DJTYCFAQ,0.223315544
UB68BWNC,0.079836113
8DNQSTRF,0.041692067
3TGYMVQX,0.054947986
A5NRCVWB,0.119005325
TUYUYFTQ,0.223385947
JVX2ZNWZ,0.039483024
NBXBLRJS,0.43257035
MBRYKHX3,0.023184209
PYIIGDXO,0.235536709
HGKNPGQY,0.223343131
BJXADPUQ,0.109700676
QPB929XW,0.034299296
AFYYQPNP,0.101469786
DYDBZQ8Q,0.05556697
T4MAXTDT,0.053721135
HKQMC5FH,0.148466175
ZAZNFHHQ,0.549051111
FXEKJRW5,0.188592033
3EUJF7QD,0.147093722
UMUKTFJP,0.061613447
GZWYXMUE,0.218121406
2PQKHRGT,0.216350795
IBFNHQG8,0.127187301
NM4EPTHO,0.893793451
GKBXKI9V,0.174153576
BFVVBL8N,0.824045823
9CV3FIQC,0.039178875
SWOFB4TV,0.069255407
HTPAQK8S,0.024059429
GSQP4BSD,0.294113933
HJY5TSNR,0.09187409
EKOFG5DR,0.776435249
DDKRJUNF,0.097986597
2OZ7ZGOX,0.152494597
EC65PZGH,0.864862805
8DSNTFYV,0.224394031
K7T5VV2D,0.323985266
CTCSH7WX,0.154913624
8QFNLXAV,0.025737599
TTBRSUW3,0.903129238
NVTEML4Z,0.042702852
SUYFQWVY,0.193231536
46CSZKQW,0.137213714
ZABLERYB,0.03038372
UTKYQIED,0.045523011
CTTZWGXP,0.129435377
U8UXCXJR,0.120157234
3FCGGFK8,0.083776639
MOJKKXGO,0.040083658
KZATIKRL,0.873842436
CL7X7KBC,0.442842383
GRMIMHFD,0.162598196
QQOFVXTJ,0.26603593
DYZXHKR6,0.042968946
HTGVUL8V,0.540722875
BCCKOSAA,0.056226445
DEEPHA8E,0.452557285
54MBG2SG,0.104699709
FYPBFUFA,0.153023686
6RD39CVT,0.053581924
AB2RJWMT,0.970425864
UK5AKADD,0.867064386
AVVBBCGC,0.18603774
NEV8Z4MO,0.469138975
UKMQAJGL,0.050568117
ML5C6BPJ,0.031787662
T64YBMAX,0.136777993
3KY3YFRQ,0.053068473
VRFJYUXW,0.033270387
PCTVDWUI,0.025658504
XXICMSKN,0.150637283
GYMPQXYH,0.527591954
WVBTZBNS,0.118565978
45UCKGXC,0.367112063
EJGYWZVC,0.246266445
MZQURWWU,0.027912585
N279DTR2,0.471734071
3R8WMPTS,0.07572156
5XXMFDQ8,0.038453555
P54A3ZQO,0.063206413
EN5LQVA6,0.043467473
WDU46IS4,0.019284846
O8XAWEFF,0.897413082
PDBDZEKY,0.217259416
5ZHZFPDT,0.879394815
ZEZM5E39,0.036915365
TAAZN9PX,0.631438767
EBK48DKZ,0.292294999
EJZTC5DN,0.232230368
LKODEQBL,0.36273343
27A59GNM,0.489337218
C6LCB7TF,0.292146658
YCYFBZ6B,0.035625034
YLE5HNCG,0.829225692
LZ79MABC,0.779342714
RVEMAKDE,0.067829102
5CAJJTEQ,0.081104401
PT8DSTXR,0.197854208
2AVCCMGK,0.263336189
YAK9RWYP,0.064545967
HG95IVA3,0.116557311
FXABZSYK,0.069064413
JKCMVEFI,0.007018199
EPH6CFLM,0.284517689
4RHYNUFB,0.236989975
BQYNFPGH,0.887624294
9IXHQHCX,0.048607677
H9Q8EYEU,0.037218443
5NT8RNGP,0.172298345
FXNSJIFU,0.48123961
A2ZBPVI2,0.053200041
2EXM64QH,0.255875954
ZFJ4GT6J,0.787124096
L6F4DOHS,0.048227335
EQG8T8FN,0.08051952
TE2NVGMJ,0.041952975
Y6PAFYSF,0.045368108
PR7HUKMF,0.164619443
TAQ9FYAB,0.322012723
BHUMHAP8,0.252280209
GER4BIJS,0.184396706
M4BZ89QS,0.054648905
BNXTAPIY,1.028997163
9R5KPLPT,0.368679957
NUEXKT8X,0.309362837
YPBKRBHG,0.041541796
UAG9DULW,0.051405809
P5F5FBET,0.094552604
ZD7XMTJZ,0.039388447
IY42LOAY,0.076923281
VINFXFDX,0.055422651
REYKDQU2,0.063338632
QIGNGARP,0.042021535
GW5QXFRY,0.786859061
HUMSB4KR,0.186786995
CD5YRGDE,0.060509924
GJCXETHT,0.889411553
RVCLECHI,0.348701165
LNQTCKR3,0.209674003
MHF3DFHF,0.174435641
NZXRYLDO,0.552638171
5G6YCCE9,0.372788759
EUIAW245,0.261218824
JF7VFMTQ,0.539153332
GXNJP8G5,0.039413406
2DD93UHJ,0.135230318
NZBMWUW7,0.269689514
ISBPJCVF,0.042267652
ONW4Q5EZ,0.235715253
DSVG5FTI,0.102124037
VW8EJBNF,0.022087847
MHAVTDWF,0.844479101
MCGAMPYD,0.917483489
OJDMNQ4S,0.020381181
UZE38YLZ,0.215493856
DZRKDO7S,0.833280676
9MQASZUD,0.257657529
L9BC3EHW,0.019744072
J9NXE7GA,0.140717622
8XJYXJMN,0.791267688
2NMB3BKA,0.061750514
37JFD87Y,0.043822937
BICG72EE,0.45218094
UF2MTJXX,0.065496737
FMJJZWH5,0.048938345
EQS6H2XQ,0.234216932
MJRNHXRS,0.455319053
8TED2BXX,0.273930131
3BAIDJFE,0.044236799
AWNDVRDQ,0.035848746
3JQRN6KK,0.309105679
FFKEQXJW,0.045986432
D3WEZXGR,0.140909886
7VHMQAJS,0.033845065
5CMXXKVD,0.022693626
MFXN3KDO,0.046413796
MAKXBY42,0.850404668
MSNQWKYJ,0.045694791
XWGERXXC,0.478542506
ABBQAKX3,0.0260652
ZFFYUFER,0.136968778
R6DSWQQF,0.888614465
MDI5APDF,0.058299188
AMMKTZFU,0.294828288
L3UQSAJ9,0.441896531
MUYBZVSV,0.044943268
3GJF4UWF,0.031921233
3R28D2UU,0.039690638
FKZDNDUA,0.066824648
5A5UU7DR,0.046083211
CJNIZVTS,0.063049835
EB478HWA,0.047066858
QE4CWPAE,0.091379833
7MZCU9OU,0.369386174
FPNJGTGW,0.052369935
DP7ZGS2B,0.118627001
S33BWETF,0.030409485
MDKLS4YU,0.12272887
ERDQKKPH,0.777054118
F6ZY6RFJ,0.079488278
EVJ8OFOS,1.031103548
AZLQQTBC,0.05513939
7OBBPSYV,1.014017267
MTQ4HAC8,0.021089563
I42TRV3R,0.249168434
GG7KFTNN,0.117096819
DXT6NDYY,0.102031223
T9ZC7KVF,0.401567178
L94EUPRQ,0.86191262
MQAVC4ZV,0.872926776
9SJW8XPM,0.051021733
ZI5XAXLU,0.078884805
PBULIQ8B,0.137347436
ATLVBPUF,0.186969662
OREY9GF2,0.009594098
AYNV9C6F,0.160558531
UEDX2PNM,0.038428962
BRB2XNEW,0.32374888
OQXWGYZZ,0.841044047
C4DC67H3,0.104535994
AC696WZH,0.0236148
VBC3HS5T,0.870903463
FE9EZMKW,0.044987177
O9EUHXGC,0.2518373
4AV6KXFU,0.848047257
9TJ5PH2A,0.030660859
QVN8GP2Q,0.181149457
9D3FX5UW,0.457632585
XXYDQBJ6,0.051063044
DONVX5W6,0.02582306
KPOXBC9P,0.084272803
2TBF7MWI,0.071638314
MAVSX5HE,0.026895267
URFP8SWA,0.182378753
5GTUXXXK,0.213413309
2VKKFSQM,0.342221633
3F9AXT6P,0.363666252
CJYYJHYF,0.094306932
BGTOHFWU,0.048117079
DGUMWV5Y,0.029595856
LPSCVZXE,0.039493641
NDQWHEMW,0.889674905
TH3JWRYX,0.400282929
JWWNEDVR,0.085537741
A5NNTTAF,0.102494762
DHPRMVBB,0.050378189
TXMJ5SSM,0.413313599
T9XQYINB,0.048137521
ZVPUOV2Z,0.037258
HBUEYWT8,0.025698861
HY8BAVML,0.517273558
KNSKZWEK,0.027997603
JD2UACZY,0.046494288
KWFVPX5M,0.968987558
BVWSRWVP,0.06670389
M6YXELIE,0.020689105
XZVJO8GR,0.093692325
4SUGUUGR,0.037043297
3T9XNVXA,0.176699452
WXHBZBEA,0.012041263
9KIF6S6C,0.845811321
K3BZCCXA,0.851631939
JDSYVWZX,0.888324995
9PHKAFAL,1.011825211
MHDACNPK,0.044344658
HDXZ6KMO,0.039036743
IXHN7WCO,0.533606114
KAWN9PJW,0.114736644
MTSYLYRC,0.056809617
B47NR4LC,0.78185301
YZYMTZYM,0.332050557
HNEOPPAV,0.885120158
UXYVAGIY,0.423990939
HNWKB9CE,0.217381243
MFZABB29,0.349208452
KVYRV5UT,0.110035012
8ARXW2B8,0.216034163
RTNDQBEA,0.047817257
D9CPIAPF,0.985672549
O7VRDRPH,0.059202058
S8TPZRG8,0.117192998
ZGDSDJM4,0.228751875
BO6TVCWD,0.043312578
3QZFAUQR,0.375822477
KOZYQ4ZE,0.295835386
U5HBMDUY,0.048892715
RZAUXCFT,0.266951594
QRNKFKSX,0.102951279
CZKDIX7Q,0.064024034
3EKI2VIB,0.509952197
E7V7XIIR,0.019548897
CRZTKZPS,0.0443988
RELWSD8C,0.04161587
DKZNJAIT,0.035698591
7LNCFWXO,0.085723162
SMJNUQ9P,0.108604427
RCWIIE3G,0.111340676
GDHTQKHP,0.054078992
KAWVPHZR,0.020078582
MOHXNRMI,0.114224981
6GW25ZSN,0.868648264
DTUVSGVE,0.388181521
XBCIEE9R,0.158780417
8KBOWGMZ,0.047913246
EEDX4B8T,0.046576353
UQAR9MVO,0.812605346
NNKXGF7A,0.441130472
XCDWNWV9,0.034967198
3YNDDBN3,0.039833313
JGXADANE,0.046061013
MUMKYZCC,0.093356777
EKJ3KJXA,0.847717517
FKHTHZLE,0.029399485
JJGNV4YJ,0.281124447
MXSW76KZ,0.042777205
DU5UM2M6,0.064941323
67DDRQON,0.372619061
9S8SWNJB,0.027243212
MSYUT29A,0.092673928
H8SFYZYQ,0.047398958
PNE7KXH8,0.065171483
MNKXCFVN,0.048708423
72JS7KJB,0.043124475
5W8YXUAD,0.03606162
VHHDTAWB,0.884848294
34OP9VRA,0.404103377
HDTXH3KL,0.352115117
GM98PQ66,0.442622109
BTAN2FSR,0.456935229
VTL6CEHG,0.01878179
MC3OSOPO,0.112211309
RI6KDDBL,0.058534002
TDOFDLG6,0.069795837
MUPB68TY,0.167153328
FOSZKSYY,0.052033781
TRXG9DHD,0.04283342
ZGA25YGU,0.067805426
YXJDHRGS,0.233766724
H5AUFAQK,0.033735024
QQUYN7YK,0.041265648
CODNJVV2,0.050437427
PSFP6Q55,0.198293394
6WE4J8Y5,0.037300603
NCYZHRTH,0.050468092
EMQBVJQ2,0.502801659
A8XVHSN8,0.305179258
VSVB7W9D,0.024704484
RNAHHLZS,0.195778397
C3LWPN84,0.040212562
NG7DJBMG,0.042481521
CSH6ZPQV,0.182278775
KRSKADXM,0.088130354
LKFQ9T7M,0.12491626
N9ESS3BA,0.056655218
RUG8ZPZZ,0.448378172
BGHVKD54,0.905763707
KSE8HKE4,0.044215935
GYU5BWKJ,0.999430105
SYHJZOHG,0.118379484
UHVTFBS5,0.04758424
PJ5RDZDP,0.315401279
6K2PRULE,0.057299776
3RGGTB6D,0.303563083
YEGU5JUD,0.04584379
G9NETC78,0.160205441
KRWE9RBN,0.306520414
SLTGZD6N,0.047431484
ZWK4BQBD,0.113820408
MYPSOBKP,0.856355781
HKRMU6V9,0.131051215
9R3T5WYJ,0.250068201
SC6NKCBP,0.861658622
8M4CW2RZ,0.865935011
YHSKAKCD,0.045902764
ETWG9DNO,0.075355671
6RGXTHQP,0.046970223
BIWJY2ET,0.019859938
HJVAFVMU,0.097250714
VVJVVXZD,0.039240028
PMFTDF8S,0.039301845
H3F9W3KX,0.099554081
XAVAFUDY,0.312138251
TOU6ARCZ,0.050827614
KXL3VMML,0.035929347
BULQJ96X,0.09930884
IGKHZQMF,0.036767464
GUHNXL5L,0.017914773
JUTYGMQW,0.038283672
PFQP33NS,0.139278304
AF2X5Q2X,0.100565642
LX8XYAEE,0.386736608
MVTZHUKM,0.052442729
IRASXOJC,0.04150036
HVDOUQAC,0.482242217
TCQ5AGDY,0.208150212
5VLHXOCE,0.071872732
I2DP2FUP,0.055768284
NDMQ7Q3A,0.155623581
9EURPC33,0.44592291
ARZUVB2R,0.04543166
KKGV9GXT,0.065293497
ADKQCY5I,0.86567931
NDABCL33,0.15341416
HYIMD6IO,0.884970477
9S5QTPUM,0.827386878
4M99Z5WA,0.031189779
EASFNHDJ,0.04437824
XPKUUXKE,0.452255336
ERUVMFAD,0.186169189
5VVOSDKJ,0.045981084
96ZHMN6W,0.041649182
EMVS9TCM,0.086370712
Y8ZI9WTS,0.123913971
QREKSJ9F,0.865250557
8RTOZRJY,0.477659942
UUKOAJWN,0.055900415
QAJ2AWYZ,0.908718582
NXWJKD7G,0.199063949
8KUWYQKR,0.848923764
F37MQCP5,0.021728942
FVYDBDMZ,0.045036166
KD89V83N,0.036201565
CSXQ5D8V,0.108311487
QTWNEWJJ,0.147770702
CLHO7UEL,0.040202742
FW7AHGSJ,0.41474352
PYBJ4YV8,0.121180242
Y6G96HJB,0.097461465
ZHJC49PF,0.040405939
EADAAQGV,0.076501357
D7HPQHGK,0.49195703
MMKQCFY7,0.040049257
FCDJ8WB5,0.214319172
YWDXUGUQ,0.056987967
3K8PV2CU,0.04561556
TFJS5TJJ,0.077946474
T7FTXYWH,0.11654366
AKWPECSL,0.099367907
BMMQMEU8,0.24629962
PADAKTGL,0.185145497
EDMIPMDW,0.845883914
5GQRMCYP,0.08637525
GBZSG2YR,0.058612586
74GJHWTE,0.060532702
GAQYKUFH,0.362903574
26HDSGY2,0.088753501
ACQDYIQK,0.57278427
KTVS9QT5,0.098384031
HQBK6EZK,0.033735949
3IXHFA7P,0.180074138
SDSLTFQV,0.066333445
OHSHZA7J,0.040616863
GQWDMEE6,0.024293484
SPDHU5A7,0.326600086
KURJU85D,0.101022805
5RVKNDGJ,0.043555338
2C6XC26P,0.026401442
PCQAUUTY,0.047551224
HXDHX2KR,0.020135321
EI6MDXV3,0.150907586
IDGDZKJ8,0.400547679
HRA9RA4S,0.460306914
ENSAN5VU,0.041275324
DKSJCNLB,0.849043348
G3BSCEDS,0.884341327
JRMSG4PU,0.051894154
MU4JY4F6,0.512936894
PYGBCWPS,0.029274824
BM5YCNRA,0.067001443
9NDSDOHE,0.135709468
4Z3V64BZ,0.134812273
LHQJYAKW,0.209766681
U3DSUVVQ,0.046408787
ECXYJFXS,0.12289214
99X3BGUF,0.016234544
PENGUD5K,0.06358716
DLFJIFRA,0.237834393
6JINAK7B,0.174697998
65JXAZQX,0.038368476
NOK9UTTG,0.857161959
L7KPEFZU,0.018074335
XBQ6KWTC,0.035063567
GFMRE8AS,0.288734643
ZA3EPLAJ,0.204232801
BFV2SASK,0.078823499
5UXWAWQX,0.082981284
FY6GHNQW,0.071298376
FFBWGYQD,0.021358518
Z4NPU4XJ,0.96386636
39QVPQMI,0.328627383
F2R9XZZC,0.083532648
CS66ACUJ,0.180184542
OHKFXMMY,0.815966978
SYME6B62,0.044174255
T4RPRFRH,0.78879741
7UN7VZ6S,0.452468504
NWGUBAQ8,0.044972668
3B6SPTRX,0.12622745
MJ9WZVPA,0.118714805
HDU67AAQ,0.321676376
K8CEZZ9Q,0.045564674
JHDXRKB2,0.850925929
WSMSQIQF,0.811191818
ZF56CMMQ,0.067040259
2AR9T4IJ,0.889371061
7W8TBSHW,0.024466763
QZGJVB9E,0.84487015
DHZ6MRGM,0.418551882
GNDHEGCJ,0.062246248
AZFLMJXH,0.03406293
5CJTYT7Y,0.060053275
KRHYXCPD,0.190274723
36SK6YJP,0.807280678
RBGM44AT,0.195887862
O2TK5NZK,0.070686701
EKSEKMR2,0.118132499
5VPFVKTE,0.056288008
EYVLBXYU,0.114160323
BPTTVNOV,0.208332398
W8HFWQ4X,0.054398727
FMUATVIA,0.096839021
NZ9GKGG5,0.045266999
WBL5HYME,0.07632434
VAA7DOPO,0.336065015
9YYQKYGK,0.041429418
FIQJRYCP,0.868808823
Y6VGSTEC,0.036182878
LPHJYO7G,0.438798469
GHYTWYNM,0.04429369
GJE8CVRY,0.045657545
FTY5SN8E,0.119046759
KSPIBAP3,0.023714791
RIBMKNSB,0.062864009
KY2G445Q,0.04647714
LZGLRJNJ,0.770231068
GAHYUYZN,0.162905145
RYHE6IRK,0.256893817
FNT7EA97,0.042820683
KPPC4CUP,0.245672896
JWHLTUWJ,0.125929627
GVJF34MU,0.048418354
WHNK4AE7,0.121732338
A2RGKLYQ,0.151505651
NCHV6OTF,0.870962377
IENGTDS9,0.119004926
UZ6A5HX5,0.064692145
EVFTKWTZ,0.115930688
PAWVJCM9,0.456765316
GVHPDVEO,0.83802412
PZNQUDWX,0.138202371
HSMZBWIW,0.052428757
CADTT6GO,0.059926622
8GJQKYE8,1.015242687
NVUYMPVA,0.780535603
29FYEJP3,0.078557003
ASFZFYKQ,0.055144701
KBSJVKX7,0.145698024
RSSF6WE3,0.071977792
MGSQCYUF,0.038824914
FAMK2GRC,0.468996475
E5GC7VG3,0.064876588
HUMT4YVH,0.220719634
H4HB4R23,0.277563932
FUWTYSDE,0.847355513
KDAY7ZEC,0.108698356
8TMEZYHV,0.010758683
DRMNGXVU,0.362710637
A7YX9HJH,0.266769077
NIMLOGL9,0.210132008
J3WMJW9M,0.042133459
CPX3RNUH,0.027799244
8KXH5ZYO,0.05062387
XRKGRWXL,0.043431459
7DDTXAKG,0.06009633
TDMLZUYM,0.837560837
PHKX2UHX,0.805532193
DHVA5XUE,0.810757365
QBEQCVSV,0.26145994
3VSBSUQC,0.052555027
MDHV4XG8,0.042607362
8VA3MUWN,0.265381913
LEYN8NBG,0.86018519
WUHLB58D,0.484549649
S8SOAHH5,0.875025539
CKFVBJEZ,0.045521896
MCBYNRBL,0.033534724
DQEV3SBM,0.168195066
IDLK2R3B,0.396015991
AWSVKB3U,0.108516647
MFDT8U7T,0.050775576
DWIU6VBD,0.523513366
FSRG7AYG,0.22161345
TICQR7WU,0.209842887
EA4LSBCP,0.87811843
KUCVJSRK,0.997151898
NIKFMDOB,0.029133222
H7CHMR7Y,0.134319343
CGBA78ZW,0.197281164
USHJF2QG,0.99525645
JNY6X7FH,0.043626785
NUWOLSY6,0.047753663
JDEMGVNN,0.04961478
KX9VZL26,0.020552136
HZDFH6QK,0.142579396
B7SJTGQD,0.050404787
CDTSUCHZ,0.988775117
5VU5R634,0.063273045
BJB7AICG,0.042078889
IMNW85X4,0.047100883
AQQDBVBE,0.019298904
6MHBFBPC,0.045918218
NXVGD9GA,0.030168351
QKKUCAVE,0.039230821
9UMGNRQ5,0.13057489
6FUZ7XZT,0.041480666
KCQF97PW,0.906291751
IXYHCRE9,0.126130143
TSZXA8XA,0.104752063
9DHWJC92,0.864072178
8QKX7IGK,0.0721315
FSYQLGHX,0.975563748
XPDFY9VF,0.046793208
NTVPHZUN,0.024728081
FSBQYDAV,0.220559164
CTGQRQJA,0.249652401
MAMHASSF,0.070407465
FC73BUE9,0.06897598
BYNU2CRO,1.089962384
8ENMQWJQ,0.016596085
3BPP9CWN,0.0288576
MJEDOVQA,0.051999809
DXSNORST,0.464994855
FXTPUR6F,0.019411563
MKVYXGYM,0.885202362
PPU7TZXH,0.150331841
KXWPXYGH,0.058287291
LB9RWDBK,0.288704235
BF7HVTVA,0.125382884
7NWYFRPO,0.042835339
5SXFW2MS,0.035224913
J2RCPRAS,0.074239037
FABIRIKJ,0.205715344
MO9TNDQN,0.053829866
VQHHNALF,0.05307503
WMU9DARD,0.045198898
BADXMAQ9,0.036313287
BTDVIEGR,0.048301164
DYZYWZXZ,0.05988004
NKGWPPYP,0.112419926
5MKTXPGJ,0.067755578
HCITURDG,0.830429616
8ETGMUTR,0.034236043
6RT2GDBH,0.069431093
AYRORTTW,0.9446394
2ACPRMUZ,0.517757177
X9HNZTPD,0.026812322
GN23AOJF,0.050018821
AGLG38S5,0.05147243
NBDUNJG4,0.09745891
D3C9WYVK,0.051955267
Y9KG4T62,0.029704017
AHKLHHBJ,0.037587028
DPZWTTDU,0.160646508
S6PGAMJH,0.049215165
CRHEZUNY,0.150128827
JGSEZN8P,0.833340086
6BWFFNZR,0.263538927
BHY7RBV8,0.857800062
MAX58K6V,0.091030604
DOWUCK8C,0.327629771
QYIP7GDZ,0.841520067
NMAMPSZH,0.360890656
AAMLHPZP,0.254334951
XBJYFU9K,0.019267936
CKKHEBVO,0.037058743
ONGVGSRZ,0.067513418
GUOWTCQH,0.036404998
NG26W82D,0.280187172
4N5RKHCD,0.460130623
TGKFQGSV,0.044246985
QGNWBGCS,0.489043958
PZXZQYMY,0.051131562
PMYSCJ22,0.800522886
T39NNGS7,0.053055205
FGB8BDJE,0.093189495
IR59WYH2,0.060329994
RKGDKJ3W,0.874367138
IIS5WVPX,0.133653404
KGCZ6UFV,0.098583194
YFMCDWV8,0.769959859
3QHA3NDA,0.03969272
JAFSUDQP,0.020756035
HQPKFXEO,0.09790857
MDZSF4DS,0.862458631
JQCDTCXJ,0.735409758
E9BCGSG4,0.048895255
TUYPATVY,0.038676065
KH4PQJAO,0.036940115
2PAGLJWV,0.119581331
4RWN4VNZ,0.030306077
5WOINCNJ,0.025314599
AJCEWE2K,0.343645756
BECOTRQN,0.017067415
9VKYTNU4,0.195894131
ENPZIMRY,0.087123975
DDYZWSR2,0.047751606
ESHZSZ5R,0.008941006
IUQRN2KN,0.107632719
3AUWTEHW,0.038665676
6AEFQBCE,0.024211605
IQYFGAEX,0.08633617
RMJTQQBX,0.122033808
HULVS6JK,0.053780587
VNQGUFRW,0.047935249
AXXHZMTY,0.225707037
LM7VTNJG,0.049349906
NRQ6BA9X,0.908445011
3NRONCDH,0.87813918
XJBBOKRS,0.095246916
5KWVQ5IF,0.404448755
8RPRMWMD,0.354170165
RGGXCRPK,0.039507948
WVUXSAFQ,0.042724326
NUAZYSZF,0.49247446
MDP7QZTI,0.040233967
VYHI3NMH,0.045168799
8DS8WE7G,0.040351671
DTYKHZHC,0.330346601
B7IGVJWW,0.856428453
CSIFOXFI,0.365918289
EIOE36PE,0.089757319
4DCDAUUB,0.206538761
FRPKG7YD,0.82681411
2XIFK6XB,0.515950337
J2SQRH4F,0.092157502
QSEQVKWP,0.050221778
FWU4WAVF,0.098043003
PI6CH6US,0.928624766
7VWN3RHB,0.0876873
CKAVHDFT,0.044108716
HV7QVWBP,0.119526627
A8AOPQEE,0.036844909
44NQIANA,0.027170351
K4SNL6EG,0.056670932
LWNW2IR8,0.116577049
KQQSPFTF,0.811126144
CMX9JV45,0.067971996
BPJNTKUL,0.334747947
GIDTTRZA,0.018467701
3THGAQPQ,0.297513306
WY6PNYNH,0.016470027
KDXGVZGC,0.046135499
PBAUZQUE,0.02596425
IQUESMLX,0.37551025
5UNMCTD7,0.035797141
7WVAXQGT,0.036759218
OCDJH9GK,0.414791981
B4KU8K88,0.039631947
TTWDE23I,0.844445402
FYZVNRRB,0.037125381
DFHRVNSB,0.040407854
JZ8HN7Q2,0.134552819
JBV4G3HJ,0.436508259
AXXWCDTW,0.084526819
DXZUWJ6R,0.016327505
MNQHEEJ5,0.150096093
PBPFJAOP,0.024202815
TVPZVRYJ,0.045911818
STYQ3XCF,0.361940608
FC4HFTCR,0.40939372
QWQJCMZY,0.046305432
2ZBDYI8Q,0.027611049
QJESRQ5H,0.064300304
AG9RVBGB,0.038303877
P6XZYKAT,0.051928367
MFYRBWKV,0.211727981
XAXMVDEK,0.092541046
G3VVWVKK,0.079616745
M82CTE7W,0.854110281
HQ3SZDDV,0.191068703
MPJ6UIGM,0.154504651
DJFQVAAA,0.412889946
IABP9JWS,0.918756513
SREZXHWR,0.036608045
4WK29WWT,0.329853503
AZQ25HQ7,0.224467961
3XRHVEE2,0.112461967
YNWKRVHY,0.06232865
BZXMNF9Z,0.437490708
BCQA73RX,0.450659463
A5M6HTTW,0.143844771
UBUYS3KJ,0.261286813
EHD9JDHN,0.048490382
SDZA5W2S,0.078986046
KPLMJNNQ,0.072192864
KNNCA3BO,0.081955331
SXIUHMPV,0.043215904
JBSIXCAJ,0.441662338
BRKRRXOG,0.043939872
PVESIBIM,0.06398619
PBEUU8KT,0.045064331
XXGCQUQL,0.431330657
CJV3DCDY,0.375052542
6NR8RQEA,0.022518431
WYP5E7EY,0.112996364
VYYJQNEX,0.39042388
QPUQTWUA,0.131444739
ASFQSEJT,0.231816218
